id,archivo,offset,tipo,longitud_original,texto_original,traduccion_ia,traduccion
25602,STGDATA.BIN,0x2D1F9EE,dialogo,73,People like you ruined this[NL]country![NEWLINE]Kuroi! Where are you!?[NL]Capture them!,,
25603,STGDATA.BIN,0x2D1FA38,dialogo,80,"It's over, Sasaki![NEWLINE]Tell Colonel [0x0C][0x10][NL]we arrested the man responsible[NL]for the coup!",,
25604,STGDATA.BIN,0x2D1FA8A,dialogo,18,You're Colonel [0x0C][0x10]?,,
25605,STGDATA.BIN,0x2D1FA9E,dialogo,59,He's the ringleader.[NEWLINE]We arrested him.[NL]We're turning him in.,,
25606,STGDATA.BIN,0x2D1FADA,dialogo,15,Chief of Police,,
25607,STGDATA.BIN,0x2D1FAEA,dialogo,27,You are as guilty as he is!,,
25608,STGDATA.BIN,0x2D1FB06,dialogo,19,Vice Prime Minister,,
25609,STGDATA.BIN,0x2D1FB1A,dialogo,56,You conspired with Sasaki to[NL]capture the prime minister!,,
25610,STGDATA.BIN,0x2D1FB54,dialogo,31,No. Sasaki ordered us to do so.,,
25611,STGDATA.BIN,0x2D1FB74,dialogo,41,We never wanted to participate[NL]in a coup.,,
25612,STGDATA.BIN,0x2D1FB9E,dialogo,37,We'll prosecute all the[NL]participants.,,
25613,STGDATA.BIN,0x2D1FBC4,dialogo,85,We can't overlook the military's[NL]actions.[NEWLINE]We have our own means of dealing[NL]with them.,,
25614,STGDATA.BIN,0x2D1FC1A,dialogo,66,You're just being petty because[NL]you didn't get to take part in it.,,
25615,STGDATA.BIN,0x2D1FC5E,dialogo,63,You would've participated if[NL]there was something in it for you.,,
25616,STGDATA.BIN,0x2D1FC9E,dialogo,54,Stop it![NL]We're not here to discuss such[NL]petty matters.,,
25617,STGDATA.BIN,0x2D1FCD6,menu,56,"What do you think, [0x0C][0x10]?[NL]Those are the monsters you saved.",,
25618,STGDATA.BIN,0x2D1FD1A,dialogo,60,Do you regret it now?[NEWLINE]I hope you like what you've[NL]protected.,,
25619,STGDATA.BIN,0x2D1FD58,dialogo,137,"We don't decide this country's[NL]future.[NEWLINE]If the people chose these men as[NL]their leaders, we follow them.[NEWLINE]That's how the military should be.",,
25620,STGDATA.BIN,0x2D1FDE2,dialogo,24,Then there is no future.,,
25621,STGDATA.BIN,0x2D1FDFC,dialogo,50,Don't you understand?[NL]Your ideal isn't everything.,,
25622,STGDATA.BIN,0x2D1FE30,dialogo,36,I see how your future will turn[NL]out.,,
25623,STGDATA.BIN,0x2D1FE56,dialogo,11,JDF Soldier,,
25624,STGDATA.BIN,0x2D1FE62,dialogo,34,Lieutenant Mori is asking for you.,,
25625,STGDATA.BIN,0x2D1FE86,dialogo,48,"I'm on my way.[NEWLINE]Takiguchi, take care of the rest.",,
25626,STGDATA.BIN,0x2D1FEB8,dialogo,9,"Yes, sir.",,
25627,STGDATA.BIN,0x2D1FECC,dialogo,24,Welcome![NL]You must be [NAME_START][NAME_END].,,
25628,STGDATA.BIN,0x2D1FEE6,dialogo,27,What's going on with Kuroi?,,
25629,STGDATA.BIN,0x2D1FF02,dialogo,24,We're searching for him.,,
25630,STGDATA.BIN,0x2D1FF1C,dialogo,25,We need to find him soon.,,
25631,STGDATA.BIN,0x2D1FF36,dialogo,36,What's Kuroi doing here in[NL]Kumamoto?,,
25632,STGDATA.BIN,0x2D1FF5C,dialogo,27,"Continuing the coup, right?",,
25633,STGDATA.BIN,0x2D1FF78,dialogo,37,But why come all the way to[NL]Kumamoto?,,
25634,STGDATA.BIN,0x2D1FF9E,dialogo,44,That's true.[NEWLINE]Maybe he needs to do something.,,
25635,STGDATA.BIN,0x2D1FFCC,dialogo,34,Maybe he's sightseeing in Mt. Aso.,,
25636,STGDATA.BIN,0x2D1FFF0,dialogo,19,Quit joking around.,,
25637,STGDATA.BIN,0x2D20004,dialogo,10,That's it!,,
25638,STGDATA.BIN,0x2D20016,dialogo,18,He's going to Aso!,,
25639,STGDATA.BIN,0x2D2002A,dialogo,30,"You wanna go sightseeing, too?",,
25640,STGDATA.BIN,0x2D2004A,dialogo,61,Kirishima Industries's weapon[NL]testing grounds are in Mt. Aso.,,
25641,STGDATA.BIN,0x2D20088,dialogo,38,"Oh yeah, for the large mobile[NL]weapons.",,
25642,STGDATA.BIN,0x2D200B6,dialogo,41,"Yes, they're testing a new mobile[NL]weapon.",,
25643,STGDATA.BIN,0x2D200E0,dialogo,27,That's what Kuroi is after!,,
25644,STGDATA.BIN,0x2D200FC,dialogo,46,We need to stop Kuroi from[NL]getting the weapon!,,
25645,STGDATA.BIN,0x2D2012C,dialogo,37,Let's get ready and leave right[NL]away!,,
25646,STGDATA.BIN,0x2D20152,dialogo,39,We don't have much time.[NL]Are you ready?,,
25647,STGDATA.BIN,0x2D2017A,dialogo,9,Not ready,,
25648,STGDATA.BIN,0x2D20194,dialogo,59,Hurry![NL]We have to stop Kuroi before[NL]he gets the new weapon.,,
25649,STGDATA.BIN,0x2D201D0,dialogo,34,I'm counting on you to stop Kuroi.,,
25650,STGDATA.BIN,0x2D201F4,dialogo,21,[NAME_START][NAME_END]![NL]We're in trouble!,,
25651,STGDATA.BIN,0x2D2020A,dialogo,14,What happened?,,
25652,STGDATA.BIN,0x2D2021A,dialogo,58,Imaginary Number Forces are[NL]landing on Okinawa Ocean City!,,
25653,STGDATA.BIN,0x2D20256,dialogo,21,Really?[NL]Is that true?,,
25654,STGDATA.BIN,0x2D2026C,dialogo,133,"They're disguised as DHZ, but[NL]it's them.[NEWLINE]We were too distracted by the[NL]coup d'etat.[NEWLINE]They already have half of the[NL]city under control.",,
25655,STGDATA.BIN,0x2D202F2,dialogo,42,Lukav wants MIDAS.[NL]Is MIDAS in[NL]Ocean City?,,
25656,STGDATA.BIN,0x2D2031E,dialogo,113,Sasaki ordered the coup squad to[NL]hide it in Ocean City.[NEWLINE]Head to Okinawa![NL]Commander Kawada will tell you[NL]the rest.,,
25657,STGDATA.BIN,0x2D20390,dialogo,39,We need to leave right away.[NL]Get ready!,,
25658,STGDATA.BIN,0x2D203B8,dialogo,15,Are you ready!?,,
25659,STGDATA.BIN,0x2D203C8,dialogo,23,Hurry up and get ready!,,
25660,STGDATA.BIN,0x2D203E0,dialogo,34,Our country's fate depends on[NL]you!,,
25661,STGDATA.BIN,0x2D20404,dialogo,10,Flag error,,
25662,STGDATA.BIN,0x2D20410,dialogo,15,City flag error,,
25663,STGDATA.BIN,0x2D20420,dialogo,12,Kumamoto Bar,,
25664,STGDATA.BIN,0x2D2042E,menu,13,Kumamoto Shop,,
25665,STGDATA.BIN,0x2D2043C,dialogo,17,Kumamoto JDF Base,,
25666,STGDATA.BIN,0x2D2044E,dialogo,14,Leave the city,,
25667,STGDATA.BIN,0x2D20468,dialogo,14,Former Soldier,,
25668,STGDATA.BIN,0x2D20480,dialogo,13,Thrill Seeker,,
25669,STGDATA.BIN,0x2D20494,menu,23,Move submenu unselected,,
25670,STGDATA.BIN,0x2D204AC,dialogo,52,"For a while, the coup had me[NL]worried about business.",,
25671,STGDATA.BIN,0x2D204E2,dialogo,40,I can finally do business without[NL]worry.,,
25672,STGDATA.BIN,0x2D2050C,dialogo,110,"I guess the coup is finally over.[NEWLINE]Colonel [0x0C][0x10] was never[NL]involved in it.[NEWLINE]I knew that from the beginning,[NL]though.",,
25673,STGDATA.BIN,0x2D2057C,dialogo,62,I know Colonel [0x0C][0x10][NL]very well.[NEWLINE]He is a most trustworthy soldier.,,
25674,STGDATA.BIN,0x2D205BC,dialogo,99,"I didn't step out of my house[NL]during the coup.[NEWLINE]Now that it's over, I can come[NL]here and drink again.",,
25675,STGDATA.BIN,0x2D20620,dialogo,29,Wars are scary. I like peace.,,
25676,STGDATA.BIN,0x2D2063E,dialogo,92,"I was so excited about the coup,[NL]but it's already over![NEWLINE]War isn't as thrilling as I[NL]thought.",,
25677,STGDATA.BIN,0x2D2069C,dialogo,30,Where can I find some thrills?,,
25678,STGDATA.BIN,0x2D206CC,dialogo,35,How is the situation in Ocean[NL]City?,,
25679,STGDATA.BIN,0x2D206FA,dialogo,27,There's too much confusion!,,
25680,STGDATA.BIN,0x2D20716,dialogo,34,What about the connection[NL]bridge!?,,
25681,STGDATA.BIN,0x2D2073A,dialogo,40,Our defense force is fighting[NL]the enemy.,,
25682,STGDATA.BIN,0x2D20764,dialogo,43,Tell them to hold out until[NL]we send backup!,,
25683,STGDATA.BIN,0x2D20790,dialogo,9,"Yes, sir!",,
25684,STGDATA.BIN,0x2D2079A,dialogo,112,Regroup at the connection bridge![NL]Don't let them into Okinawa![NEWLINE]...Too bad we can't give much of[NL]a backup though.,,
25685,STGDATA.BIN,0x2D2080C,dialogo,23,Can't they settle down?,,
25686,STGDATA.BIN,0x2D20824,dialogo,61,They're fighting the[NL]Imaginary Numbers![NL]Of course they can't.,,
25687,STGDATA.BIN,0x2D20862,dialogo,55,They gotta be more laid back![NEWLINE]They can't win like this.,,
25688,STGDATA.BIN,0x2D2089A,dialogo,42,"You're a different story all[NL]together, [NAME_START][0x03].",,
25689,STGDATA.BIN,0x2D208C6,dialogo,13,Who are you!?,,
25690,STGDATA.BIN,0x2D208D4,dialogo,39,"Commander Kawada,[NL]we're here as[NL]backup.",,
25691,STGDATA.BIN,0x2D208FC,dialogo,33,How is the situation in Okinawa!?,,
25692,STGDATA.BIN,0x2D2091E,dialogo,42,You must be [NAME_START][NAME_END].[NEWLINE]The situation is terrible.,,
25693,STGDATA.BIN,0x2D2094A,dialogo,83,It's all because you tried to[NL]make a deal with Lukav.[NEWLINE]You brought this on yourself.,,
25694,STGDATA.BIN,0x2D2099E,dialogo,30,You're right.[NL]We were foolish.,,
25695,STGDATA.BIN,0x2D209BE,dialogo,40,Who cares! What about MIDAS? Is[NL]it safe?,,
25696,STGDATA.BIN,0x2D209E8,dialogo,44,We don't know what's going on in[NL]Ocean City.,,
25697,STGDATA.BIN,0x2D20A16,dialogo,17,We need to hurry.,,
25698,STGDATA.BIN,0x2D20A28,dialogo,22,Where is MIDAS stored?,,
25699,STGDATA.BIN,0x2D20A40,dialogo,11,You idiots!,,
25700,STGDATA.BIN,0x2D20A4C,dialogo,41,So you tried to keep MIDAS hard[NL]to reach.,,
25701,STGDATA.BIN,0x2D20A76,dialogo,63,How foolish.[NL]Lukav won't think twice about[NL]destroying the city.,,
25702,STGDATA.BIN,0x2D20AB6,dialogo,33,Yes. He doesn't care about Japan.,,
25703,STGDATA.BIN,0x2D20AD8,dialogo,24,We don't have much time.,,
25704,STGDATA.BIN,0x2D20AF2,dialogo,57,We need to get to the lower[NL]core before Lukav gets there.,,
25705,STGDATA.BIN,0x2D20B2C,dialogo,110,You need to use the connection[NL]bridge to get to Ocean City.[NEWLINE]But our forces are fighting the[NL]Imaginary Numbers.,,
25706,STGDATA.BIN,0x2D20B9C,dialogo,42,We don't have time to go around.[NL]Let's go.,,
25707,STGDATA.BIN,0x2D20BC8,dialogo,7,Oh man!,,
25708,STGDATA.BIN,0x2D20BD0,dialogo,71,Our leader made his decision.[NEWLINE]We don't have much time.[NL]Let's get ready.,,
25709,STGDATA.BIN,0x2D20C20,dialogo,16,Are you leaving?,,
25710,STGDATA.BIN,0x2D20C32,dialogo,7,Not yet,,
25711,STGDATA.BIN,0x2D20C3A,menu,41,Save Japan for us.[NL]We're counting on you!,,
25712,STGDATA.BIN,0x2D20C88,dialogo,10,Dr. Koike?,,
25713,STGDATA.BIN,0x2D20C94,dialogo,63,Where were you guys!?[NL]Have you been on the run this[NL]whole time?,,
25714,STGDATA.BIN,0x2D20CD4,dialogo,25,What are you doing here!?,,
25715,STGDATA.BIN,0x2D20CEE,dialogo,128,"The DHZ military invaded Ocean[NL]City. We were evacuated.[NEWLINE]First the coup, now the DHZ[NL]invasion![NEWLINE]What's happening to this country!?",,
25716,STGDATA.BIN,0x2D20D70,dialogo,19,We'll stop the DHZ.,,
25717,STGDATA.BIN,0x2D20D84,dialogo,35,Are you fighting the DHZ[NL]military!?,,
25718,STGDATA.BIN,0x2D20DA8,dialogo,8,Sort of.,,
25719,STGDATA.BIN,0x2D20DB2,dialogo,47,There's no time.[NL]I'll explain when we get back.,,
25720,STGDATA.BIN,0x2D20DE2,dialogo,48,All right...[NEWLINE]I'll wait for you.[NL]Come back alive.,,
25721,STGDATA.BIN,0x2D20E1A,dialogo,13,Briefing Room,,
25722,STGDATA.BIN,0x2D20E28,menu,132,I'll give you the password to[NL]Ocean City's web site.[NEWLINE]You'll be able to download the[NL]blueprints to Ocean City.[NEWLINE]The password is EHOBA.,,
25723,STGDATA.BIN,0x2D20EAE,dialogo,12,[0x0D][0x02]![NL]Wake up!,,
25724,STGDATA.BIN,0x2D20EBC,dialogo,17,Is everyone okay?,,
25725,STGDATA.BIN,0x2D20ECE,dialogo,19,[NAME_START][NAME_END]![NL][0x1A][0x05]My sister...!,,
25726,STGDATA.BIN,0x2D20EE2,dialogo,19,"[0x0D][0x02] rescued you,[NL][NAME_START][NAME_END].",,
25727,STGDATA.BIN,0x2D20F04,dialogo,16,We're all alive!,,
25728,STGDATA.BIN,0x2D20F1C,dialogo,29,I don't know how she managed.,,
25729,STGDATA.BIN,0x2D20F3A,menu,37,She really wanted to save her[NL]sister.,,
25730,STGDATA.BIN,0x2D20F60,dialogo,35,That's the power of the human[NL]mind.,,
25731,STGDATA.BIN,0x2D20F8C,menu,50,"[0x0D][0x02], we're safe![NEWLINE]You saved us all![NEWLINE]Can you hear us?",,
25732,STGDATA.BIN,0x2D20FC0,dialogo,303,"The Japanese government announced[NL]that the explosion in Ocean City[NL]was caused by the coup squad[NL]using the USN's new weapon,[NL]MIDAS.[NL][NL]The accident in Yokosuka Base and[NL]Batangas were also caused by[NL]MIDAS.[NL]Japan made a formal apology to[NL]the Philippines and plans to call[NL]a freeze on the production of[NL]MIDAS.",,
25733,STGDATA.BIN,0x2D210F0,dialogo,227,"The OCU has not made any[NL]statements.[NL][NL]The DHZ announced that the civil[NL]war in the DHZ was conspired by[NL]the USN and Japan.[NL][NL]The USN denies all allegations[NL]made against them about MIDAS,[NL]and plans to fight.[NL][NL]   Yuichi Kiryu, JBNN",,
25734,STGDATA.BIN,0x2D211DA,dialogo,45,[NL]                 ![NEWLINE][0x0D][0x02]? Are you awake!?[NEWLINE][0x1A][0x02][NAME_START][NAME_END]!,,
25735,STGDATA.BIN,0x2D2120E,dialogo,15,"What is it, [NAME_START][NL]?",,
25736,STGDATA.BIN,0x2D2121E,dialogo,12,[0x0D][0x02] is awake!,,
25737,STGDATA.BIN,0x2D2122C,dialogo,12,[0x0D][0x02]? Really!?,,
25738,STGDATA.BIN,0x2D2123A,dialogo,16,...Where [0x13][ITEM_END]am I?,,
25739,STGDATA.BIN,0x2D2124C,dialogo,110,"A hospital in Yokosuka.[NEWLINE]You've been unconscious since[NL]Ocean City...[NEWLINE][0x1A][0x05]I was so worried...[0x13][ITEM_END][NL]Oh, I'm so glad...",,
25740,STGDATA.BIN,0x2D212CC,dialogo,116,Don't worry. MIDAS was destroyed[NL]with Ocean City.[NEWLINE]Japan and the Philippines are[NL]calling to stop production of[NL]MIDAS.,,
25741,STGDATA.BIN,0x2D21342,dialogo,64,Yes.[NL]They're setting up a committee to[NL]oversee MIDAS production.,,
25742,STGDATA.BIN,0x2D21384,dialogo,180,MIDAS was certainly lost in the[NL]explosion at Ocean City.[NEWLINE]We must end this madness here.[NL]We must not allow that tragedy to[NL]repeat.[NEWLINE]We have a duty to those who[NL]survived that tragedy.,,
25743,STGDATA.BIN,0x2D2143A,dialogo,49,Stay still.[NL]You just woke up.[NEWLINE]Get some more rest.,,
25744,STGDATA.BIN,0x2D2146C,dialogo,23,Beautiful [0x13][ITEM_END]...flowers.,,
25745,STGDATA.BIN,0x2D21484,dialogo,35,"Flowers?[NEWLINE][0x1A][0x03]Oh, the cherry blossoms!",,
25746,STGDATA.BIN,0x2D214A8,dialogo,32,Look at all the cherry blossoms.,,
25747,STGDATA.BIN,0x2D214CA,dialogo,18,"Yeah, it's spring.",,
25748,STGDATA.BIN,0x2D214DE,dialogo,21,Cherry... [0x13][ITEM_END]blossoms?,,
25749,STGDATA.BIN,0x2D214F4,dialogo,43,Let's go on a picnic![NEWLINE]We have to celebrate.,,
25750,STGDATA.BIN,0x2D21520,dialogo,11,We're busy.,,
25751,STGDATA.BIN,0x2D2152C,dialogo,47,There's time.[NEWLINE][0x1A][NAME_END]You just don't want to see dad.,,
25752,STGDATA.BIN,0x2D2155C,dialogo,31,He gets preachy when he drinks.,,
25753,STGDATA.BIN,0x2D2157C,dialogo,44,"Oh, he's fine.[NEWLINE][0x1A][NAME_END]We all have to go together.",,
25754,STGDATA.BIN,0x2D215AA,dialogo,7,I know!,,
25755,STGDATA.BIN,0x2D215B2,dialogo,34,Makuryo Headquarters-Briefing Room,,
25756,STGDATA.BIN,0x2D215D6,dialogo,30,Soumagahara Base-Briefing Room,,
25757,STGDATA.BIN,0x2D215F6,dialogo,18,Atsugi Base-Runway,,
25758,STGDATA.BIN,0x2D2160A,dialogo,36,Makuryo Headquarters-Conference Room,,
25759,STGDATA.BIN,0x2D21630,dialogo,27,Kumamoto Base-Briefing Room,,
25760,STGDATA.BIN,0x2D21656,dialogo,26,Rukeran Base Briefing Room,,
25761,STGDATA.BIN,0x2D21676,dialogo,17,Yokosuka Hospital,,
25762,STGDATA.BIN,0x2D21688,dialogo,59,Under construction.[NL]Initializing flag and returning to top.,,
25763,STGDATA.BIN,0x2D218C0,dialogo,10,# of turns,,
25764,STGDATA.BIN,0x2D218CC,dialogo,13,NPC remaining,,
25765,STGDATA.BIN,0x2D218DA,dialogo,16,Obstacles destro,,
25766,STGDATA.BIN,0x2D21A6C,dialogo,9,Drake M2C,,
25767,STGDATA.BIN,0x2D21BC4,dialogo,10,Rekson M4F,,
25768,STGDATA.BIN,0x2D21C50,dialogo,6,Lai Fa,,
25769,STGDATA.BIN,0x2D21C62,dialogo,9,Prov PAW2,,
25770,STGDATA.BIN,0x2D21D18,dialogo,9,Pare PAW1,,
25771,STGDATA.BIN,0x2D21D9C,dialogo,11,ÿÿXiang Mei,,
25772,STGDATA.BIN,0x2D21E50,dialogo,10,Foura M12A,,
25773,STGDATA.BIN,0x2D21EF4,dialogo,10,Grapple M1,,
25774,STGDATA.BIN,0x2D21F9A,dialogo,11,Meledyne M1,,
25775,STGDATA.BIN,0x2D22036,dialogo,10,ÿÿHei Fong,,
25776,STGDATA.BIN,0x2D22050,dialogo,9,Shangdi 1,,
25777,STGDATA.BIN,0x2D22236,dialogo,10,ÿÿXiao Hua,,
25778,STGDATA.BIN,0x2D22250,dialogo,7,Tieqi 4,,
25779,STGDATA.BIN,0x2D22304,dialogo,10,Enyo Mk109,,
25780,STGDATA.BIN,0x2D223BC,dialogo,9,Isao W008,,
25781,STGDATA.BIN,0x2D2245E,dialogo,9,Isao W008,,
25782,STGDATA.BIN,0x2D6BA68,dialogo,10,# of turns,,
25783,STGDATA.BIN,0x2D6BA74,dialogo,13,NPC remaining,,
25784,STGDATA.BIN,0x2D6BA82,dialogo,16,Obstacles destro,,
25785,STGDATA.BIN,0x2D6BC14,dialogo,9,Drake M2C,,
25786,STGDATA.BIN,0x2D6BD6C,dialogo,10,Rekson M4F,,
25787,STGDATA.BIN,0x2D6BDF8,dialogo,6,Lai Fa,,
25788,STGDATA.BIN,0x2D6BE0A,dialogo,9,Prov PAW2,,
25789,STGDATA.BIN,0x2D6BEC0,dialogo,9,Pare PAW1,,
25790,STGDATA.BIN,0x2D6BF44,dialogo,11,ÿÿXiang Mei,,
25791,STGDATA.BIN,0x2D6BFF8,dialogo,10,Foura M12A,,
25792,STGDATA.BIN,0x2D6C09C,dialogo,10,Grapple M1,,
25793,STGDATA.BIN,0x2D6C142,dialogo,11,Meledyne M1,,
25794,STGDATA.BIN,0x2D6C1DE,dialogo,10,ÿÿHei Fong,,
25795,STGDATA.BIN,0x2D6C1F8,dialogo,9,Shangdi 1,,
25796,STGDATA.BIN,0x2D6C3DE,dialogo,10,ÿÿXiao Hua,,
25797,STGDATA.BIN,0x2D6C3F8,dialogo,7,Tieqi 4,,
25798,STGDATA.BIN,0x2D6C4AC,dialogo,10,Enyo Mk109,,
25799,STGDATA.BIN,0x2D6C564,dialogo,9,Isao W008,,
25800,STGDATA.BIN,0x2D6C606,dialogo,9,Isao W008,,
25801,STGDATA.BIN,0x2D9224A,dialogo,6,Web on,,
25802,STGDATA.BIN,0x2D92252,menu,12,Emma mail on,,
25803,STGDATA.BIN,0x2D92260,menu,13,Alisa mail on,,
25804,STGDATA.BIN,0x2D9226E,dialogo,11,Other debug,,
25805,STGDATA.BIN,0x2D92280,dialogo,13,Net flow emma,,
25806,STGDATA.BIN,0x2D9228E,dialogo,14,Net flow alisa,,
25807,STGDATA.BIN,0x2D9229E,dialogo,20,Return to stage jump,,
25808,STGDATA.BIN,0x2D9230E,dialogo,12,Serov Guilin,,
25809,STGDATA.BIN,0x2D9231C,dialogo,14,Serov Thailand,,
25810,STGDATA.BIN,0x2D9232C,dialogo,16,Aircraft Carrier,,
25811,STGDATA.BIN,0x2D9234A,dialogo,15,Permanent Debug,,
25812,STGDATA.BIN,0x2D9235E,dialogo,8,City Map,,
25813,STGDATA.BIN,0x2D92372,menu,12,Download off,,
25814,STGDATA.BIN,0x2D9238C,dialogo,14,Telephone bell,,
25815,STGDATA.BIN,0x2D9239C,dialogo,16,Picking up phone,,
25816,STGDATA.BIN,0x2D923AE,dialogo,19,Other line cuts off,,
25817,STGDATA.BIN,0x2D923C2,dialogo,16,Hanging up phone,,
25818,STGDATA.BIN,0x2D923F6,dialogo,17,Pulling out cable,,
25819,STGDATA.BIN,0x2D9241A,dialogo,10,Door opens,,
25820,STGDATA.BIN,0x2D9242E,dialogo,14,bar door opens,,
25821,STGDATA.BIN,0x2D9243E,dialogo,15,Brig door opens,,
25822,STGDATA.BIN,0x2D9245A,dialogo,12,Luggae drops,,
25823,STGDATA.BIN,0x2D92496,menu,20,Main Menu unselected,,
25824,STGDATA.BIN,0x2D924AC,dialogo,14,That's enough.,,
25825,STGDATA.BIN,0x2D924BC,dialogo,13,Emma 1st half,,
25826,STGDATA.BIN,0x2D924CA,dialogo,14,Emma last half,,
25827,STGDATA.BIN,0x2D92572,dialogo,10,Flag error,,
25828,STGDATA.BIN,0x2D92594,dialogo,8,Cursor 3,,
25829,STGDATA.BIN,0x2D9259E,dialogo,15,City Flag error,,
25830,STGDATA.BIN,0x2D925B2,dialogo,13,City related1,,
25831,STGDATA.BIN,0x2D925C0,dialogo,13,City related2,,
25832,STGDATA.BIN,0x2D925CE,dialogo,15,Battle related1,,
25833,STGDATA.BIN,0x2D925DE,dialogo,15,Battle related2,,
25834,STGDATA.BIN,0x2D925EE,dialogo,15,Battle related3,,
25835,STGDATA.BIN,0x2D925FE,dialogo,15,Battle related4,,
25836,STGDATA.BIN,0x2D92620,dialogo,7,Setup 2,,
25837,STGDATA.BIN,0x2D92630,dialogo,11,Base itself,,
25838,STGDATA.BIN,0x2D9263C,dialogo,15,Front line base,,
25839,STGDATA.BIN,0x2D92650,dialogo,8,DHZ city,,
25840,STGDATA.BIN,0x2D92662,dialogo,13,Japanese City,,
25841,STGDATA.BIN,0x2D926A8,dialogo,13,Base Strategy,,
25842,STGDATA.BIN,0x2D926B6,dialogo,17,Fortress strategy,,
25843,STGDATA.BIN,0x2D926D8,dialogo,12,Enemy attack,,
25844,STGDATA.BIN,0x2D926EE,dialogo,12,Final battle,,
25845,STGDATA.BIN,0x2D926FC,dialogo,16,Imaginary number,,
25846,STGDATA.BIN,0x2D9271A,dialogo,22,Forest(Southeast Asia),,
25847,STGDATA.BIN,0x2D92732,dialogo,12,DHZ flatland,,
25848,STGDATA.BIN,0x2D92740,dialogo,11,Fast attack,,
25849,STGDATA.BIN,0x2D9275E,dialogo,23,Government announcement,,
25850,STGDATA.BIN,0x2D9279E,dialogo,14,Alisa's memory,,
25851,STGDATA.BIN,0x2D927FE,dialogo,9,Emma main,,
25852,STGDATA.BIN,0x2D92808,dialogo,10,Alisa main,,
25853,STGDATA.BIN,0x2D92814,dialogo,15,Main characters,,
25854,STGDATA.BIN,0x2D92824,dialogo,15,Side characters,,
25855,STGDATA.BIN,0x2D92838,dialogo,19,Under construction!,,
25856,STGDATA.BIN,0x2D9284C,dialogo,7,Not yet,,
25857,STGDATA.BIN,0x2D92854,dialogo,46,"PlayingNow[NL]If you wanna stop music,push button",,
25858,STGDATA.BIN,0x2D928AA,dialogo,10,00 Opening,,
25859,STGDATA.BIN,0x2D928BE,dialogo,13,02 Ocean City,,
25860,STGDATA.BIN,0x2D928CC,dialogo,19,03 Aircraft Carrier,,
25861,STGDATA.BIN,0x2D928E0,dialogo,17,04 Emma Nightmare,,
25862,STGDATA.BIN,0x2D928F2,dialogo,12,05 Explosion,,
25863,STGDATA.BIN,0x2D92900,dialogo,17,06 Emma flashback,,
25864,STGDATA.BIN,0x2D92912,dialogo,27,07 City disconnecting(emma),,
25865,STGDATA.BIN,0x2D9292E,dialogo,24,08 City destroyed(alisa),,
25866,STGDATA.BIN,0x2D92948,dialogo,23,09 City destroyed(both),,
25867,STGDATA.BIN,0x2D92960,dialogo,25,11 city destroyed(both 2),,
25868,STGDATA.BIN,0x2D9297A,dialogo,25,12 city destroyed(alisa2),,
25869,STGDATA.BIN,0x2D92994,dialogo,24,13 city destroyed(both3),,
25870,STGDATA.BIN,0x2D929AE,dialogo,25,14 city destroyed(alisa3),,
25871,STGDATA.BIN,0x2D929C8,dialogo,23,15 city destroyed(emma),,
25872,STGDATA.BIN,0x2D929E0,dialogo,24,16 city disappears(emma),,
25873,STGDATA.BIN,0x2D92A02,dialogo,16,18 space shuttle,,
25874,STGDATA.BIN,0x2D92A14,dialogo,7,19 end1,,
25875,STGDATA.BIN,0x2D92A1C,dialogo,18,20 alisa nightmare,,
25876,STGDATA.BIN,0x2D92A30,dialogo,18,21 alisa flashback,,
25877,STGDATA.BIN,0x2D92A44,dialogo,19,22 aircraft carrier,,
25878,STGDATA.BIN,0x2D92A58,dialogo,8,23 Lukav,,
25879,STGDATA.BIN,0x2D92A62,dialogo,25,24 City disappears(alisa),,
25880,STGDATA.BIN,0x2D92A7C,dialogo,10,25 ending2,,
25881,STGDATA.BIN,0x2D92A88,dialogo,8,Fade out,,
25882,STGDATA.BIN,0x2D92A92,dialogo,9,White out,,
25883,STGDATA.BIN,0x2D92A9C,dialogo,7,Fade in,,
25884,STGDATA.BIN,0x2D92AA4,dialogo,8,White in,,
25885,STGDATA.BIN,0x2D92AAE,dialogo,10,Net flow 0,,
25886,STGDATA.BIN,0x2D92ABA,dialogo,11,Net flow 10,,
25887,STGDATA.BIN,0x2D92AC6,dialogo,11,Net flow 20,,
25888,STGDATA.BIN,0x2D92AD2,dialogo,11,Net flow 30,,
25889,STGDATA.BIN,0x2D92ADE,dialogo,11,Net flow 40,,
25890,STGDATA.BIN,0x2D92AEA,dialogo,11,Net flow 50,,
25891,STGDATA.BIN,0x2D92AF6,dialogo,11,Net flow 60,,
25892,STGDATA.BIN,0x2D92B02,dialogo,11,Net flow 70,,
25893,STGDATA.BIN,0x2D92B0E,dialogo,11,Net flow 80,,
25894,STGDATA.BIN,0x2D92B1A,dialogo,11,Net flow 90,,
25895,STGDATA.BIN,0x2D92B26,dialogo,12,Net flow 100,,
25896,STGDATA.BIN,0x2D92B34,dialogo,12,Net flow 110,,
25897,STGDATA.BIN,0x2D92B42,dialogo,12,Net flow 120,,
25898,STGDATA.BIN,0x2D92B50,dialogo,12,Net flow 130,,
25899,STGDATA.BIN,0x2D92B5E,dialogo,12,Net flow 140,,
25900,STGDATA.BIN,0x2D92B6C,dialogo,12,Net flow 150,,
